customer_id;timestamp;total_paid;purchase_count;age;subscription;channel
1958034;;692957.0;1;42;Premium;
78426305;1530692209000.0;322735.0;1;60;Regular;
12587002;1513697089000.0;364568.0;1;19;Premium;
57679081;1528704619000.0;317612.0;1;42;Regular;Offline
47452097;1519559528000.0;650268.0;1;22;Premium;Offline
18394385;;2260521.0;1;62;Premium;
98652676;1539345437000.0;376774.0;1;54;Premium;Online
62063187;1524916550000.0;1788966.0;1;57;Premium;Offline
96258381;1538286399000.0;362862.0;4;36;Regular;Online
19955090;1507165840000.0;725258.0;7;27;Premium;Offline
28168981;1514193053000.0;681729.0;1;43;Premium;Online
4158103;;1367733.0;1;59;Premium;Offline
23524590;;3291465.0;1;60;Premium;Offline
8708264;1521518178000.0;1224869.0;1;61;Regular;
6502211;1490945229000.0;662532.0;2;35;Regular;Offline
23431960;1523691861000.0;1089679.0;4;40;Premium;
11306983;;1238482.0;1;64;Premium;Online
6755330;1521805090000.0;392499.0;1;58;Premium;Offline
28357507;1512458945000.0;852404.0;2;54;Premium;
20532722;1506790106000.0;1263263.0;1;43;Regular;
14507198;1507346433000.0;814895.0;1;53;Premium;Offline
20851133;1518515698000.0;1215071.0;1;42;Regular;Offline
8149375;1545090724000.0;470334.0;1;43;Premium;Offline
11709707;1517985601000.0;820401.0;2;52;Premium;
4915983;;389774.0;1;18;Regular;
23370488;1500297960000.0;274792.0;4;23;Regular;
107621305;1545027952000.0;845869.0;1;64;Premium;
10244504;1487758864000.0;1993243.0;1;27;Premium;Online
31204618;1531885583000.0;1301871.0;1;19;Regular;Online
19113744;1515466991000.0;414967.0;1;24;Premium;
85843826;1536495975000.0;719516.0;1;48;Regular;
87103563;;1081066.0;1;32;Premium;Online
24083190;1542022281000.0;2966156.0;1;61;Premium;
3754508;1525868429000.0;918514.0;1;29;Regular;Offline
12935293;1543320886000.0;1883199.0;1;51;Regular;Offline
25775090;;517625.0;1;62;Regular;
5335317;1496623148000.0;3201790.0;2;42;Regular;
8798537;1489814634000.0;519413.0;15;55;Regular;Offline
15905540;1489063687000.0;1220734.0;40;37;Regular;Online
96353104;;575270.0;1;24;Regular;Online
3882716;1521737598000.0;1192960.0;1;19;Regular;Offline
21248993;1495875034000.0;799532.0;2;28;Regular;Online
23273199;1525623773000.0;1380838.0;1;61;Regular;Offline
21549034;1496655542000.0;689597.0;2;42;Regular;Offline
20643517;1494423349000.0;763889.0;1;47;Regular;Online
78973443;1530864770000.0;365330.0;1;54;Regular;Online
18182117;1516282400000.0;565274.0;20;38;Regular;
7652855;1509950813000.0;3965277.0;1;37;Regular;Online
11311550;1491384555000.0;296995.0;2;51;Regular;
64245742;1525692536000.0;1632306.0;1;25;Regular;Online
14319224;1495860228000.0;2071767.0;1;25;Regular;Online
15097402;1500879886000.0;690582.0;1;23;Regular;Online
3800224;;862628.0;1;54;Regular;Offline
22089450;1531797009000.0;1082549.0;1;18;Regular;Offline
20412814;1516697550000.0;1450599.0;1;19;Regular;
6327154;1505976223000.0;986604.0;7;18;Regular;
6173757;1524612095000.0;1583611.0;1;62;Regular;
4242935;1526258707000.0;673094.0;1;20;Regular;
16814928;1534406926000.0;646587.0;1;30;Regular;Online
19664266;1495060575000.0;424874.0;5;43;Regular;
61765885;1525007765000.0;772025.0;2;41;Regular;Online
6528202;1546696146000.0;1102457.0;1;26;Regular;Online
40702649;1516679056000.0;1098329.0;1;37;Regular;Offline
6365560;1549034907000.0;765846.0;1;54;Regular;Online
22877691;;2589667.0;1;24;Regular;
11214438;1502663119000.0;1099828.0;2;44;Regular;
59051846;1542885229000.0;1938688.0;2;19;Regular;Offline
13397192;1539683741000.0;313006.0;1;39;Regular;Offline
26242406;1513922504000.0;713257.0;6;60;Regular;
64763223;1530076142000.0;747788.0;1;25;Regular;Offline
39721660;1516260722000.0;1104175.0;2;25;Regular;Offline
10860731;;1372785.0;1;61;Regular;Offline
22564008;;438442.0;1;30;Regular;Online
22610458;;439236.0;1;41;Regular;
60512253;1538454301000.0;1016524.0;4;39;Regular;Online
12204680;;943014.0;1;26;Regular;
18841004;;1375594.0;1;31;Regular;Offline
20592516;1527556539000.0;623393.0;1;47;Regular;Online
11182983;;168958.0;1;65;Regular;Offline
7479147;1491893061000.0;320529.0;16;28;Regular;Online
15880518;1525172183000.0;1741660.0;2;50;Regular;Online
110739419;1545379841000.0;988829.0;1;29;Regular;Online
18972654;;282432.0;1;23;Regular;Offline
40208555;;1053827.0;1;60;Regular;Offline
27939415;1511941471000.0;626851.0;1;37;Regular;
4884615;1542203878000.0;856823.0;1;59;Regular;Online
17540550;1517540671000.0;4459503.0;1;39;Regular;Offline
10265848;1498613840000.0;2638880.0;2;47;Regular;Offline
11800654;;328166.0;1;25;Regular;Online
83604342;1532697616000.0;1422560.0;1;38;Regular;Online
56994587;1527808755000.0;209614.0;1;33;Regular;
38988669;1539652989000.0;627071.0;1;37;Regular;Online
11684594;1548527530000.0;941906.0;1;41;Regular;Offline
34583318;1531200086000.0;549341.0;2;63;Regular;Offline
75074954;1531102324000.0;2448953.0;1;37;Regular;
77685188;1530611873000.0;470890.0;1;59;Regular;Online
35217716;;1044339.0;1;37;Regular;Offline
30011183;1512608543000.0;602505.0;1;59;Regular;Online
41759149;1542943835000.0;1803870.0;2;26;Regular;Offline
8084593;;242088.0;1;51;Regular;Online
28342346;1511616615000.0;1841422.0;3;60;Regular;
157625;1519392302000.0;1013105.0;1;51;Regular;Online
439363;1528377892000.0;163258.0;1;55;Regular;
45588532;;1763814.0;1;57;Regular;Online
46013534;1521610053000.0;914238.0;1;21;Regular;
9997318;1498293082000.0;740291.0;11;61;Regular;
57153709;1523258472000.0;343920.0;1;32;Regular;Offline
21626284;1504853329000.0;3523561.0;2;55;Regular;
7802501;;1706199.0;1;54;Regular;
16623786;1513411682000.0;432587.0;6;21;Regular;
5044163;1544662048000.0;502256.0;1;44;Regular;Online
98367753;1541654736000.0;302008.0;1;27;Regular;Online
7477286;1493211141000.0;641060.0;46;43;Regular;Online
83753624;1532767670000.0;383991.0;1;31;Regular;Offline
15079854;;1283551.0;1;39;Regular;
13866679;1541509129000.0;1066555.0;1;52;Regular;Online
55745542;1522813521000.0;121564.0;1;26;Regular;Offline
4095661;1524753938000.0;1224958.0;4;27;Regular;Offline
26687734;1508500574000.0;330322.0;6;28;Regular;
34401372;;113426.0;1;42;Regular;Online
28192251;1520227877000.0;376083.0;1;42;Regular;Offline
7674060;1502932083000.0;1115251.0;22;54;Regular;Online
23782429;1519699243000.0;711036.0;1;23;Regular;
6121732;1501048984000.0;2455315.0;4;49;Regular;Online
16272518;1535645184000.0;362821.0;1;18;Regular;Offline
6842509;1510895583000.0;1169136.0;1;59;Regular;Offline
4684965;1515210475000.0;941785.0;1;41;Regular;
15983222;1498823455000.0;1185698.0;4;65;Regular;Offline
26166419;1506947962000.0;507569.0;2;41;Regular;Offline
7553694;;721558.0;1;52;Regular;Online
10315105;1521775731000.0;799862.0;1;24;Regular;Offline
22993114;1543652951000.0;599181.0;1;48;Regular;Online
5049064;1502175711000.0;6443773.0;1;59;Regular;Offline
3775021;1492265538000.0;1410076.0;18;61;Regular;Offline
26401770;1525416663000.0;262483.0;1;35;Regular;
28332734;1527509527000.0;929785.0;1;30;Regular;Offline
15874979;1485920691707.0;772366.0;20;33;Regular;
3801770;1518154284000.0;1223846.0;6;38;Regular;
15765986;1530669867000.0;3202128.0;1;63;Regular;Offline
1939626;1513752217000.0;1607523.0;6;42;Regular;
17852483;;474129.0;1;28;Regular;
4690298;1497588464000.0;1720352.0;24;36;Regular;Offline
37921704;;790398.0;1;39;Regular;Online
14462815;;296235.0;1;56;Regular;Offline
19932859;;658691.0;1;48;Regular;Online
22956171;;1341071.0;1;36;Regular;Online
16258980;;477305.0;1;41;Regular;
24467442;1512546697000.0;665673.0;1;45;Regular;Online
18993003;1494419922000.0;2019963.0;1;64;Regular;Offline
91555356;1542431012000.0;246010.0;4;64;Regular;Offline
10173773;1504410439000.0;915874.0;2;48;Regular;Online
14167066;1514018920000.0;455795.0;2;20;Regular;Online
72359951;1531271000000.0;650098.0;4;31;Regular;
61565672;1529293916000.0;470702.0;1;22;Regular;
18845028;1490292371000.0;1559624.0;2;30;Regular;Offline
19233601;;6138685.0;1;19;Regular;Offline
4261668;1510853814000.0;439838.0;2;27;Regular;Offline
19484736;;391958.0;1;43;Regular;Offline
4932773;1505915397000.0;524858.0;2;56;Regular;Online
6906575;1492485724000.0;728275.0;1;58;Regular;
23141029;;5637164.0;1;61;Regular;
18043449;1503543590000.0;553927.0;1;37;Regular;Offline
53199922;1521615157000.0;407270.0;1;48;Regular;
23400906;1518162812000.0;792479.0;8;43;Regular;Online
6377015;1541955683000.0;564807.0;1;45;Regular;
26100852;1542773234000.0;454544.0;1;41;Regular;
8554210;1515334229000.0;2634594.0;2;18;Regular;Offline
26978956;1523930802000.0;496945.0;4;59;Regular;
17936474;1530328264000.0;1453845.0;4;62;Regular;Online
10373906;1492776273000.0;463447.0;23;30;Regular;Online
20176397;1543985846000.0;665826.0;1;40;Regular;Offline
35895251;1516936650000.0;576430.0;1;49;Regular;Offline
52213462;1542941844000.0;452741.0;1;50;Regular;
8374349;1524119109000.0;776829.0;2;34;Regular;Offline
22951387;;861811.0;1;21;Regular;Online
20398443;1528714841000.0;736481.0;1;27;Regular;Online
21225047;1509558764623.0;444127.0;2;37;Regular;Offline
4532992;;1616208.0;1;41;Regular;
8172490;1487680839101.0;159021.0;3;23;Regular;Online
15411593;;816481.0;1;49;Regular;
547113;;516512.0;1;63;Regular;Online
108561719;1543804833000.0;1207591.0;1;51;Regular;Offline
7061684;1542813566000.0;501803.0;1;54;Regular;
30555917;1512717429000.0;3384768.0;1;22;Regular;Online
24242613;1511936246000.0;810491.0;2;26;Regular;Offline
13835954;1516939895000.0;1278060.0;1;20;Regular;
70184408;1527846603000.0;308275.0;1;51;Regular;
15798701;1511917566000.0;850462.0;3;32;Regular;Online
20423064;1531060004000.0;625370.0;1;53;Regular;
11250737;1547206071000.0;1631784.0;1;57;Regular;
20323470;;552554.0;1;62;Regular;Online
6420851;1490059264000.0;949524.0;1;39;Regular;Offline
23920655;1513400331000.0;559212.0;2;37;Regular;Online
21413494;1503231645000.0;342111.0;6;40;Regular;
27814314;1531927307000.0;1607109.0;2;42;Regular;Online
104045249;1541902916000.0;541395.0;2;47;Regular;
7282388;;1128685.0;1;50;Regular;Online
8839435;1490791929000.0;1997914.0;4;43;Regular;Offline
16991048;1516779634000.0;760611.0;3;23;Regular;
7536167;1492609276000.0;2373853.0;2;48;Regular;
21871431;1497378735000.0;1498915.0;3;18;Regular;Offline
8779420;;196858.0;1;42;Regular;Online
13414601;;6328357.0;1;25;Regular;
5480279;;352630.0;1;62;Regular;Offline
24454748;1503226898000.0;663925.0;1;51;Regular;
22845263;1520570425000.0;813839.0;1;60;Regular;Online
62244266;1534494602000.0;421416.0;1;53;Regular;Online
21720795;1523875257000.0;1381227.0;6;46;Regular;
4734812;1510823484000.0;527480.0;2;53;Regular;Online
57459584;1524632513000.0;744374.0;1;56;Regular;
80693239;1542288523000.0;628009.0;1;38;Regular;Online
101603675;1540793013000.0;313151.0;1;51;Regular;
17642703;;341261.0;1;46;Regular;Online
4984664;1529682054000.0;1173902.0;4;24;Regular;Offline
3888087;1532849104000.0;503299.0;1;19;Regular;Offline
19091515;1490915923000.0;1181966.0;2;31;Regular;
9046038;1492278834000.0;993347.0;10;29;Regular;Offline
24499267;1503047314000.0;550017.0;8;24;Regular;
6734526;;1741853.0;1;24;Regular;
24561887;1509496704544.0;667912.0;2;47;Regular;Offline
17594359;;1410669.0;1;36;Regular;
17898356;1495686533000.0;1818044.0;9;24;Regular;Online
25181415;1504883896000.0;309896.0;1;58;Regular;Online
12960164;1510038439000.0;978767.0;4;58;Regular;Offline
12464385;1491373253000.0;379601.0;2;21;Regular;Online
24352958;;2045425.0;1;53;Regular;Online
17869761;1527163064000.0;499987.0;1;54;Regular;
78277095;1535590532000.0;210540.0;4;42;Regular;Offline
6163508;1503640890000.0;618063.0;2;27;Regular;Offline
7634800;1536048568000.0;1506270.0;1;18;Regular;Online
6306672;1493645740000.0;779657.0;1;21;Regular;
105483357;;1673324.0;1;30;Regular;Offline
24991823;;641611.0;1;51;Regular;
100288956;;280607.0;1;65;Regular;Online
26702066;1532234603000.0;502264.0;1;33;Regular;Online
30751904;1512793485000.0;969882.0;2;44;Regular;Online
73661010;1529295300000.0;1067447.0;1;33;Regular;Offline
33901551;;1087278.0;1;55;Regular;
22098591;1497851947000.0;734872.0;1;42;Regular;
10991392;1511359543000.0;485686.0;1;29;Regular;
9567191;1522497609000.0;1115002.0;1;22;Regular;Offline
24172923;;1239838.0;1;60;Regular;
30496795;1517207385000.0;957766.0;5;64;Regular;
6601831;1509598337842.0;2817206.0;1;57;Regular;
5418441;1531279488000.0;2196605.0;1;38;Regular;
5815265;1501573566000.0;1144811.0;4;47;Regular;
5022459;1536078828000.0;1694803.0;2;64;Regular;
13236093;1507946237000.0;531356.0;2;25;Regular;
25162243;1514899299000.0;666478.0;2;19;Regular;Offline
88240100;1537057716000.0;2042392.0;2;19;Regular;Online
61836734;1529227200000.0;3580621.0;1;26;Regular;Online
28174357;1511261287000.0;968241.0;1;47;Regular;
20300021;;461758.0;1;22;Regular;Online
76795272;1530157634000.0;1590685.0;6;37;Regular;Online
5126382;1524702049000.0;3793281.0;1;47;Regular;
21434305;;280334.0;1;60;Regular;Offline
60304645;1524736582000.0;187764.0;1;28;Regular;
17093412;1513343522000.0;577412.0;2;18;Regular;Online
15716732;;210470.0;1;55;Regular;Online
4533355;1521086410000.0;896778.0;2;43;Regular;Online
25205532;1505960068000.0;496105.0;1;25;Regular;
20544700;1528201440000.0;364810.0;1;34;Regular;Online
6157103;;1176729.0;1;60;Regular;Offline
16021988;1548213104000.0;910298.0;1;37;Regular;Online
54315613;;819749.0;1;62;Regular;Online
24558903;1503195115000.0;603556.0;1;33;Regular;Online
31303783;1513139747000.0;271258.0;1;44;Regular;
8907637;1520911907000.0;370159.0;2;49;Regular;
14930715;1489479262000.0;1294747.0;1;33;Regular;
19353072;;521021.0;1;52;Regular;Online
9552708;1506924939000.0;291935.0;2;61;Regular;Online
19996767;;2416290.0;1;50;Regular;
118162109;;721228.0;1;35;Regular;
23382971;1503136522000.0;858041.0;1;56;Regular;
24513909;1505273967000.0;389242.0;38;41;Regular;
10354828;;986036.0;1;65;Regular;Online
19428018;1496971922000.0;802394.0;8;53;Regular;
19196472;1493387231000.0;775060.0;2;26;Regular;Online
5386028;;473558.0;1;42;Regular;Offline
88737871;;784715.0;1;46;Regular;Offline
30497534;1543661403000.0;1305501.0;1;24;Regular;
20191399;;2163556.0;1;48;Regular;Offline
11564089;1495720293000.0;2096129.0;1;29;Regular;Online
21690664;;234423.0;1;59;Regular;Offline
1547261;1492805053000.0;523045.0;63;34;Regular;Offline
21365922;;423905.0;1;44;Regular;Offline
26655799;;460586.0;1;30;Regular;Offline
5561396;1508475097000.0;903593.0;1;42;Regular;Online
20246298;;376843.0;1;47;Regular;Offline
5762299;1500093503000.0;248927.0;1;36;Regular;Offline
54316604;;291149.0;1;26;Regular;
6310621;1494581762000.0;732228.0;3;44;Regular;Online
92369080;1537351469000.0;1942122.0;1;60;Regular;Offline
11647994;1528034156000.0;4239557.0;1;65;Regular;Online
8840973;1521440716000.0;911396.0;4;50;Regular;
18509598;1494214161000.0;4126950.0;2;57;Regular;
25023586;1515931693000.0;1930499.0;1;40;Regular;Online
26105591;1531804474000.0;1714557.0;1;61;Regular;Online
7646972;1520646138000.0;1049999.0;1;63;Regular;Offline
62165161;;1582628.0;1;25;Regular;Online
15517374;;612598.0;1;28;Regular;Offline
8190869;1516386033000.0;501571.0;1;39;Regular;Offline
22695783;1538783574000.0;806091.0;1;20;Regular;Offline
83942450;1533555161000.0;539553.0;1;61;Regular;Offline
4622011;1518692295000.0;923903.0;1;41;Regular;
18420900;1489036367000.0;776708.0;1;54;Regular;Online
19234736;1505361278000.0;713611.0;6;60;Regular;Offline
24573997;;409614.0;1;45;Regular;Online
4442629;1514861407000.0;1401649.0;1;20;Regular;
20692340;1520683069000.0;164736.0;1;57;Regular;Online
10589398;1489052443000.0;1317783.0;1;44;Regular;
19501393;1491811829000.0;4475089.0;1;60;Regular;
3770066;1496153243000.0;668189.0;2;46;Regular;Offline
15764271;;4209191.0;1;22;Regular;Online
9324279;1514655638000.0;626366.0;4;55;Regular;Offline
35290332;1525512082000.0;523633.0;2;56;Regular;
22976024;;691138.0;1;38;Regular;Online
11698053;;799871.0;1;54;Regular;Online
4520773;1488296606000.0;1064598.0;1;49;Regular;
5553807;1508484771000.0;1353768.0;2;25;Regular;
27537491;;767548.0;1;59;Regular;Offline
25193812;1530942897000.0;1475144.0;1;26;Regular;
83400483;;298388.0;1;60;Regular;Offline
25831852;1534320382000.0;1480405.0;1;21;Regular;Offline
5218842;1507143008000.0;1704208.0;1;57;Regular;Offline
18615323;;735167.0;1;20;Regular;Online
77011778;;1415988.0;1;31;Regular;Offline
25329812;1537588468000.0;3073487.0;1;63;Regular;Offline
21715192;;283293.0;1;41;Regular;Offline
49101759;;563523.0;1;59;Regular;Online
5386165;1486860631086.0;2100688.0;4;20;Regular;Online
87639653;1540298471000.0;1473139.0;2;50;Regular;Online
3648227;1507373276000.0;1496490.0;2;35;Regular;Offline
58479518;1531018189000.0;375468.0;1;22;Regular;
86264234;;516223.0;1;61;Regular;Offline
26226051;1507277207000.0;1352224.0;4;26;Regular;Offline
20385064;;1005052.0;1;20;Regular;Online
23102364;1525992238000.0;265147.0;1;40;Regular;Online
80542888;1537768573000.0;1230615.0;1;51;Regular;Offline
21857048;;2002071.0;1;61;Regular;Offline
17478612;1505883545000.0;525936.0;1;41;Regular;Offline
24207554;;571193.0;1;35;Regular;
83919818;1532855600000.0;436958.0;1;62;Regular;
5878948;;821431.0;1;21;Regular;Online
15434586;1505269585000.0;2942598.0;1;61;Regular;
20976435;1499154397000.0;1687902.0;1;44;Regular;Online
23854444;1544228584000.0;664867.0;10;27;Regular;Online
16519979;1510045709000.0;678399.0;2;35;Regular;
76404692;;1380507.0;1;32;Regular;Online
17916227;1519614169000.0;565352.0;1;58;Regular;Offline
93305358;;92605.0;1;19;Regular;Online
15354127;1527075327000.0;1679347.0;1;52;Regular;
20518940;1494312134000.0;457394.0;1;35;Regular;Offline
31782828;;439685.0;1;41;Regular;Online
56785439;;454413.0;1;57;Regular;Offline
16475264;1508607095000.0;1545862.0;1;24;Regular;Online
9785972;;1813208.0;1;31;Regular;
20007827;1512009208000.0;8904949.0;1;60;Regular;Offline
8771791;1511841228000.0;403629.0;1;30;Regular;
12275537;;1036518.0;1;54;Regular;Offline
32900181;1539265874000.0;273154.0;1;53;Regular;Offline
6452203;1491365698000.0;879070.0;2;61;Regular;Offline
13512857;1548848941000.0;1446181.0;1;63;Regular;Offline
57863702;1524648190000.0;498492.0;2;22;Regular;Online
7850458;1500177896000.0;500963.0;6;51;Regular;Online
4581209;1510321460000.0;350773.0;1;60;Regular;Offline
9026576;;1326695.0;1;64;Regular;Offline
27334787;1523432673000.0;443848.0;2;53;Regular;Offline
11756450;;438466.0;1;27;Regular;Online
17625653;1503736153000.0;1402360.0;1;64;Regular;
27785966;1528963323000.0;210719.0;1;30;Regular;Offline
7785224;1492254865000.0;1165140.0;1;34;Regular;Offline
16951659;1510793027000.0;569425.0;2;47;Regular;Online
4148486;1489496426000.0;650234.0;1;36;Regular;Offline
27448666;1509677491000.0;1175517.0;10;65;Regular;Online
5767279;1525851012000.0;1688240.0;2;20;Regular;Online
5305822;1544677054000.0;429650.0;1;53;Regular;Offline
44250076;;1457913.0;1;26;Regular;Offline
14125585;1504513114000.0;248959.0;1;51;Regular;
4304418;1501067769000.0;518308.0;2;24;Regular;Online
4108459;1488433355000.0;680855.0;2;18;Regular;
18975959;1501826853000.0;759573.0;1;29;Regular;
27466396;;672329.0;1;35;Regular;Offline
5300459;;1554224.0;1;41;Regular;Online
18412303;1546854685000.0;437908.0;1;27;Regular;
9305877;1513232122000.0;1038460.0;1;54;Regular;Offline
14775778;1528100122000.0;722427.0;2;56;Regular;Offline
28045722;;1018825.0;1;33;Regular;
7166201;1542659110000.0;289088.0;1;27;Regular;Online
14137015;;516780.0;1;22;Regular;Online
5807303;1492276284000.0;2724888.0;2;31;Regular;
28176201;1511266331000.0;594864.0;1;20;Regular;Offline
24174336;;815410.0;1;20;Regular;Online
84192443;1545906074000.0;1363476.0;1;27;Regular;Online
102098053;1542160932000.0;465421.0;2;24;Regular;
14700450;;987115.0;1;31;Regular;Offline
46867132;;2434497.0;1;19;Regular;Online
26167927;1506951027000.0;386015.0;11;55;Regular;Offline
5174073;1512610286000.0;503487.0;8;37;Regular;Offline
18790088;1512976173000.0;1240174.0;3;59;Regular;Offline
23825776;1523282252000.0;314725.0;1;65;Regular;Online
6312463;1489674418000.0;333995.0;16;35;Regular;
22561385;1502716010000.0;859066.0;4;61;Regular;Offline
579585;1506913019000.0;1163974.0;4;55;Regular;Online
19595071;;364593.0;1;39;Regular;Offline
71388172;;132789.0;1;54;Regular;Online
9584520;;531482.0;1;59;Regular;
20256543;1526396836000.0;2056818.0;1;32;Regular;Online
96033223;1538222351000.0;1567151.0;1;50;Regular;Offline
74640085;1529458004000.0;3516931.0;1;64;Regular;
24031586;1523758272000.0;2385957.0;1;33;Regular;Online
17540879;1486422410814.0;1444421.0;1;58;Regular;Offline
75450008;1540038046000.0;240825.0;1;39;Regular;Online
19175246;1491067652000.0;610010.0;1;46;Regular;Online
13266593;;603451.0;1;28;Regular;Online
22358895;1502193048000.0;1154124.0;22;54;Regular;Offline
19142651;;1128856.0;1;59;Regular;Online
3856715;1542159969000.0;3532654.0;1;41;Regular;
115294798;1546672489000.0;2130306.0;1;19;Regular;
22907994;1499419131000.0;1193600.0;6;43;Regular;Online
27711606;1510237631000.0;251324.0;1;59;Regular;
14283319;1532793666000.0;614341.0;4;50;Regular;Offline
36091714;;440984.0;1;31;Regular;
17259344;1500607921000.0;3320989.0;1;41;Regular;Online
41096978;1516865499000.0;474322.0;1;59;Regular;Offline
8654589;1500209080000.0;786346.0;2;26;Regular;Offline
7598924;1510897448000.0;845571.0;5;32;Regular;
7822909;1534491594000.0;1695698.0;1;48;Regular;Online
38265420;1530711769000.0;813668.0;1;63;Regular;
77878118;1543553436000.0;3077891.0;1;22;Regular;Offline
6685701;1548944580000.0;2211027.0;1;58;Regular;Online
16520942;1498810379000.0;1461378.0;2;59;Regular;Offline
110471954;1544579737000.0;814185.0;1;29;Regular;Offline
4590225;;5652776.0;1;53;Regular;
12893605;1526886959000.0;425004.0;1;50;Premium;
21068082;;438087.0;1;49;Regular;Online
14438981;1495517595000.0;119100.0;1;45;Premium;
17806069;1509834591000.0;804142.0;1;24;Regular;Online
4200426;1496345120000.0;591277.0;17;53;Regular;
49859721;1529894654000.0;1852217.0;2;53;Premium;
106018711;1542657669000.0;615165.0;1;35;Regular;Online
17812792;;246970.0;1;59;Premium;Offline
10718974;1509426319891.0;1938341.0;1;46;Regular;Online
25153255;1504680171000.0;1252373.0;1;59;Regular;Offline
99507819;;742251.0;1;54;Premium;Offline
18086307;1488688193000.0;374729.0;1;56;Premium;Offline
3698513;1489881303000.0;637091.0;1;55;Premium;Offline
81662237;;179203.0;1;30;Premium;Online
51459016;;674359.0;1;44;Regular;
31785809;1517849136000.0;555040.0;1;42;Regular;Offline
18865078;1500123069000.0;515358.0;1;43;Premium;Online
6425528;1538447620000.0;1293736.0;1;46;Premium;Online
9625779;1518185930000.0;374520.0;1;61;Premium;Online
6448006;1497453403000.0;623784.0;4;34;Premium;Offline
60866649;1534771210000.0;315873.0;3;27;Premium;Online
4617656;1535692792000.0;188445.0;1;23;Regular;
28286084;;2440225.0;1;65;Premium;Online
8320345;1513147313000.0;608205.0;12;63;Regular;
5492923;1485942535014.0;695598.0;2;33;Regular;Online
18728444;;278216.0;1;44;Premium;Online
22606335;1534930483000.0;392093.0;1;38;Regular;
17831558;1503929207000.0;988174.0;4;53;Regular;Online
4588616;1509280627000.0;663355.0;1;64;Premium;Offline
13410335;1501319674000.0;2363543.0;1;44;Regular;Offline
70083454;1538716596000.0;662765.0;4;46;Regular;Online
28181322;1517713539000.0;393436.0;2;65;Regular;Online
10742937;1497843406000.0;477632.0;8;54;Regular;Offline
86204442;1534046961000.0;195046.0;2;63;Premium;Online
14141724;;738386.0;1;64;Premium;Online
111621425;1547639391000.0;2136173.0;1;60;Regular;Offline
19072722;1498197288000.0;818678.0;1;36;Premium;Online
10566595;1496970499000.0;271098.0;2;60;Premium;
5440541;1511764980000.0;286532.0;4;28;Regular;Online
28258833;1531911236000.0;1618413.0;2;34;Premium;Offline
79401746;1531226696000.0;253084.0;1;58;Regular;
91771711;1539865540000.0;1082203.0;1;33;Regular;
3840829;1495592619000.0;698034.0;1;47;Regular;Online
5545261;1542788948000.0;922771.0;1;37;Regular;Online
19191112;;234155.0;1;64;Premium;Offline
91186848;1535965142000.0;487583.0;4;21;Premium;
21974825;;815140.0;1;53;Regular;Offline
16238759;1506238036000.0;1375308.0;1;55;Premium;Offline
4435175;1534347821000.0;2573123.0;4;27;Regular;Offline
61339350;1524661702000.0;563222.0;1;46;Premium;Online
30371790;;132101.0;1;55;Regular;Online
19624628;;533216.0;1;39;Premium;
27585441;1513227858000.0;428871.0;5;33;Premium;Online
48654902;1520032141000.0;1847115.0;4;42;Premium;Offline
10329736;1507542304000.0;1378726.0;2;20;Regular;Online
56285505;1547551433000.0;757764.0;1;52;Regular;
18573612;1495336346000.0;1055615.0;2;44;Premium;Online
41365921;;107606.0;1;42;Premium;Online
12403139;1536385279000.0;878694.0;1;51;Premium;Online
20413192;1537190648000.0;188360.0;2;60;Premium;Online
24071107;1501927546000.0;407427.0;1;51;Premium;Offline
6327618;1536827230000.0;331077.0;1;47;Premium;Online
26712774;1508119833000.0;2024923.0;1;52;Premium;
7846535;1499514909000.0;1865236.0;1;32;Premium;
10900395;;446499.0;1;23;Regular;
12296153;1526914349000.0;847008.0;1;65;Regular;
22976994;;475033.0;1;31;Regular;Offline
92727228;;1003302.0;1;55;Premium;Online
44322837;1522994072000.0;776541.0;1;50;Premium;
25593849;;878747.0;1;27;Regular;Offline
21657362;;2307393.0;1;37;Premium;
104652195;1542078475000.0;286618.0;1;61;Regular;Offline
72232379;1532057924000.0;978496.0;1;38;Premium;Online
22823232;1502240365000.0;541092.0;1;43;Regular;Online
8778776;1523355877000.0;817839.0;2;53;Premium;Offline
62009499;1538385306000.0;988580.0;1;18;Regular;Online
13697281;1529137929000.0;3429407.0;2;36;Premium;Online
7359908;1525859058000.0;234409.0;1;33;Regular;Online
21770520;;854945.0;1;43;Premium;Online
23822238;1501334655000.0;1142905.0;1;19;Regular;Offline
14318957;1497370059000.0;599244.0;1;45;Regular;Online
41741997;;1379847.0;1;24;Regular;
24468951;1503028277000.0;160063.0;1;36;Regular;Offline
12066530;1518428868000.0;327575.0;1;31;Regular;
20509544;1494126451000.0;560589.0;4;48;Regular;Online
52691632;1521572038000.0;1033495.0;1;50;Premium;
14054465;1491137903000.0;357351.0;1;34;Premium;Online
26059116;1507637663000.0;953933.0;10;29;Regular;Offline
27528974;1509942882000.0;800585.0;1;37;Premium;Online
8658357;1509601099610.0;780885.0;3;45;Premium;Offline
36801754;1547197443000.0;1506537.0;1;27;Premium;Offline
9755656;1503768467000.0;379592.0;2;18;Premium;
13952882;1488381142000.0;548568.0;1;34;Premium;
36944188;;329892.0;1;46;Premium;Online
54698789;1536402840000.0;293706.0;2;35;Premium;Offline
6301153;;122167.0;1;42;Regular;Online
4823544;1519369531000.0;688875.0;1;21;Regular;Online
